Id,SalePrice
2087,129842.98825567897
2088,109180.26146926986
2089,89157.42518780705
2090,127709.42738523449
2091,99445.10610225695
2092,126547.09200795232
2093,128950.76090142557
2094,126625.07870320245
2095,154539.00117594356
2096,95701.01389223691
2097,88489.22902585728
2098,147604.22836598798
2099,49626.26287792739
2100,112505.48173508326
2101,118284.87433505405
2102,143572.60768278828
2103,95316.37021777936
2104,157662.15812745737
2105,110980.2771161816
2106,76429.05219230661
2107,180560.09126367618
2108,118203.12877380416
2109,112340.95526966212
2110,117563.39108240968
2111,177108.96808447823
2112,137137.55773649775
2113,116203.85605225855
2114,114606.53952739306
2115,151701.4552072002
2116,106267.5218548877
2117,148893.08215670008
2118,133008.28914255032
2119,118451.29935370888
2120,104400.83957657465
2121,96397.30202171835
2122,95039.47580549351
2123,98611.67071530888
2124,191031.874728597
2125,148860.34667546747
2126,157576.59221437335
2127,155942.39966889823
2128,131819.75969792076
2129,108215.03481520897
2130,146096.68104724967
2131,170349.11867622216
2132,114292.66367940437
2133,123862.02280432521
2134,125107.12455550188
2135,94276.9268203985
2136,84402.05230909161
2137,117241.25972754323
2138,129151.76842666895
2139,153124.89803952415
2140,121105.993436716
2141,148709.48964591045
2142,126052.9951449559
2143,142573.4401066608
2144,117413.99753818123
2145,117670.96227864742
2146,154988.16463125963
2147,171246.17592888803
2148,132001.75350608467
2149,131263.53061487892
2150,203000.57004014886
2151,133307.2116161204
2152,134916.23263034425
2153,150121.60175588864
2154,107827.008731659
2155,133402.0930880765
2156,232569.83784553607
2157,222239.6295498565
2158,227302.77536560124
2159,230648.52232642754
2160,177739.65088367116
2161,273531.35195343674
2162,410271.1049489422
2163,322323.4165712802
2164,251862.7769431683
2165,181900.98424846103
2166,136833.29476967035
2167,208246.4196595116
2168,187157.36658844913
2169,197845.69458589607
2170,216300.72932956897
2171,144221.19968932672
2172,137384.57260373057
2173,162485.8251505974
2174,243631.11316940226
2175,303180.6042293157
2176,277208.79753773706
2177,247048.9083002535
2178,232124.10726553175
2179,140408.7159363497
2180,224092.91890050142
2181,210890.40332511565
2182,238594.68507556262
2183,211424.76852157357
2184,126813.723612436
2185,132644.11784755962
2186,154591.03018654772
2187,156187.6552162335
2188,151480.49281937652
2189,265031.9000102896
2190,106096.80373099545
2191,106096.80373099545
2192,86542.5660681201
2193,97356.44356928025
2194,112241.73389246115
2195,100550.07394216374
2196,117501.5173205528
2197,103499.80998633835
2198,160427.75199775756
2199,158951.80683439804
2200,126364.3968066895
2201,121201.42851272436
2202,161358.8730796914
2203,146983.8457202866
2204,146546.24992144667
2205,123225.7335862804
2206,137611.92752247077
2207,215376.87444575434
2208,206142.37456319545
2209,174010.07973522495
2210,129884.17142844672
2211,112830.876855709
2212,121947.15507224463
2213,105679.01464769461
2214,149857.53994329477
2215,105428.82719185897
2216,156845.71700949423
2217,65889.6893224349
2218,94655.43651991218
2219,86111.20606905202
2220,75972.72799398207
2221,258342.49685251375
2222,227761.0421468325
2223,262852.0374524917
2224,221317.98517382098
2225,160125.24674374677
2226,159484.83087782472
2227,206656.20323215262
2228,261093.29637290188
2229,242468.25980354406
2230,147155.42116218084
2231,206664.60483879244
2232,183834.84018227816
2233,169748.1015010044
2234,233712.83697238218
2235,201657.29306113557
2236,265177.4687174945
2237,305955.4123750456
2238,211422.40361029928
2239,134876.33053771043
2240,163391.16737727608
2241,134514.00074502148
2242,132649.63652888587
2243,141531.9295903894
2244,97925.29361100741
2245,97925.29361100741
2246,131825.2305579396
2247,116842.64524700321
2248,112596.4780757996
2249,114545.78023074483
2250,123991.26887596703
2251,128303.60967107954
2252,184065.59451772182
2253,158776.44093316587
2254,177071.9764350445
2255,183184.03190529882
2256,182448.22414502807
2257,203305.9298699196
2258,180362.9654431814
2259,173765.90085341933
2260,149543.87430203555
2261,200373.57059450075
2262,218785.4670369881
2263,291008.649241647
2264,394787.9067225304
2265,166889.31545596902
2266,285224.25794455525
2267,324516.425682249
2268,376454.5011740356
2269,167578.50620780684
2270,175516.7324652312
2271,221005.21730558493
2272,208462.94100939555
2273,159925.75809243502
2274,170196.59839220878
2275,172384.7158090931
2276,189800.22473038998
2277,182756.40198019808
2278,158897.919711414
2279,118302.66986995909
2280,101489.3749944393
2281,181022.30908985506
2282,179399.66848033844
2283,125429.67367880227
2284,137041.04010648027
2285,158815.22787939638
2286,122110.06656835682
2287,316312.8557207599
2288,279867.41872137575
2289,324622.38703276386
2290,395705.88561407226
2291,292758.5055104579
2292,387734.17234328657
2293,401501.1361055151
2294,372699.4952711007
2295,441602.0650656731
2296,295827.8525058811
2297,269634.52336109796
2298,322210.32667733816
2299,349524.82711836207
2300,294825.95404693834
2301,251278.96223936963
2302,244723.28732446348
2303,264899.4689835256
2304,275064.44360808004
2305,187806.46009164408
2306,187806.46009164408
2307,183115.61465821308
2308,254307.0265433213
2309,281329.6945880117
2310,228442.5095822275
2311,207283.78306302923
2312,172312.3855412749
2313,169922.69041892415
2314,180016.0295894528
2315,168739.57529585023
2316,173979.42398717414
2317,177718.06990583029
2318,170208.22174749902
2319,184659.65163588754
2320,196143.54205698366
2321,255563.35893447328
2322,193925.889081807
2323,180976.43178971385
2324,179833.73430980413
2325,221574.77028761336
2326,180780.3918654887
2327,211504.65721608637
2328,213690.86837298726
2329,182121.4706401959
2330,181116.998686464
2331,326674.94690676854
2332,378343.4026222228
2333,304478.637165374
2334,245234.91948135925
2335,256117.16885433454
2336,308392.989255775
2337,211920.10297829894
2338,265739.2496509209
2339,245218.1107307268
2340,398011.54209935147
2341,216444.350404704
2342,244895.07528249212
2343,225596.07001676757
2344,226950.8597443176
2345,274393.12787718495
2346,232720.8140448542
2347,207043.9330130536
2348,240801.37975961313
2349,156153.4815663427
2350,263269.45539157325
2351,256109.2984732364
2352,268040.70276270964
2353,234547.99914915496
2354,150487.54288531686
2355,171395.26311942103
2356,150041.1998672304
2357,219734.79648833792
2358,184828.31694953996
2359,140660.2707127721
2360,117694.24694098934
2361,135091.46235562765
2362,248876.2226642028
2363,130251.70753176883
2364,149478.99889303566
2365,231948.24590979365
2366,208053.27670760205
2367,247639.82866935304
2368,203991.85174138934
2369,248888.03300342202
2370,166508.66927151196
2371,170504.541970989
2372,207095.40350698537
2373,257270.7174176206
2374,307129.0780801201
2375,237110.85859895748
2376,265220.57365400734
2377,314091.4856254242
2378,150970.7971603554
2379,212354.00598015898
2380,148088.94865452766
2381,165263.65286110382
2382,206946.87989033535
2383,216373.93330538963
2384,222788.37546725498
2385,145411.80241407137
2386,138466.16565544493
2387,129314.82918300095
2388,125427.48819935566
2389,125446.51854247936
2390,135920.60095917853
2391,129379.07807170416
2392,112298.2266456655
2393,169395.87010660858
2394,139841.28428771716
2395,180523.93953582915
2396,160958.03736448177
2397,184553.1676437066
2398,111543.19810336368
2399,68987.93962954024
2400,63800.28763785046
2401,105307.37987788356
2402,127268.28955283231
2403,171229.74711688462
2404,141349.1307838054
2405,158994.23308525
2406,127453.93001047488
2407,118838.31369769477
2408,134321.00210406585
2409,129940.26606898548
2410,186124.20927997565
2411,113245.8946524398
2412,143707.81938495225
2413,132681.6355350665
2414,128046.7295912151
2415,156412.9694521055
2416,129056.9002283704
2417,133263.87074123233
2418,111861.51399589337
2419,126946.4548823476
2420,114711.68021084632
2421,139272.05782640073
2422,114372.20662334599
2423,96256.92727626699
2424,151997.70445282638
2425,209399.1035865335
2426,107716.25632739441
2427,104467.09022667447
2428,178500.74464513772
2429,110556.03955477204
2430,132009.02162838622
2431,132744.37367624947
2432,121462.80718546237
2433,130937.52420251933
2434,135865.67128516606
2435,144919.30913161408
2436,114552.33905166958
2437,110344.17513356349
2438,115372.96584624735
2439,112159.14822763597
2440,137846.10552425886
2441,106169.55940805472
2442,102203.54555667065
2443,119394.54178282717
2444,105479.25252108336
2445,89578.37173323218
2446,115604.28715396528
2447,191674.49073667807
2448,146343.11529264852
2449,106363.21007943666
2450,142314.44488338422
2451,115788.10809399482
2452,182383.37751439324
2453,104700.9764580691
2454,125145.45365761177
2455,109049.24031725703
2456,131187.8754170204
2457,112671.97342454692
2458,121592.95590829216
2459,103664.06845887998
2460,145210.64058380428
2461,122288.205236569
2462,124307.7842477227
2463,118952.63184736951
2464,165534.62032394545
2465,134645.05652879778
2466,126540.99975805674
2467,145683.43821025259
2468,103175.55719438606
2469,106516.72203496256
2470,207115.59028177342
2471,185325.4674155331
2472,176333.08617177996
2473,115750.54205206952
2474,102951.5466622056
2475,206831.6758270778
2476,117630.33895837596
2477,120577.44743349985
2478,157992.43835068616
2479,111846.09772335325
2480,125860.35085527122
2481,123323.14521557848
2482,120142.06972842982
2483,113956.0856514129
2484,123360.9881943067
2485,115586.39082224415
2486,142371.10757211686
2487,174995.31850524768
2488,146310.21763762253
2489,158079.55188965838
2490,130393.03470828051
2491,106040.32174532177
2492,187418.19641983544
2493,141123.5913572252
2494,163533.28911899024
2495,117522.1097295194
2496,219967.7682711182
2497,158266.38987926408
2498,111458.37847938672
2499,103244.17848619397
2500,127465.10072933088
2501,136580.79816487376
2502,135988.8393718882
2503,105358.03927052565
2504,187535.52830321758
2505,217239.44334083702
2506,277341.11020462745
2507,322392.94099496555
2508,277341.11020462745
2509,234833.65660291098
2510,251597.31127053397
2511,198587.01480016334
2512,213743.87146897844
2513,211779.40763444203
2514,252886.4041876229
2515,145670.27612540734
2516,154205.02713887268
2517,132897.57882131464
2518,137706.65734032856
2519,219250.1680368654
2520,204680.86651520766
2521,202480.16950000203
2522,213484.22170067864
2523,119871.16396079875
2524,126424.9641555677
2525,131001.36667734793
2526,140301.42990172163
2527,118670.10766961226
2528,119050.51652129355
2529,120162.09034223917
2530,112025.7253381818
2531,232024.72839059532
2532,225138.29546792124
2533,206558.03811522084
2534,242180.76536375209
2535,293116.9074193268
2536,231905.1611590198
2537,226231.66353688375
2538,191928.92048455012
2539,193435.94223856874
2540,180307.02043194973
2541,189502.74775486044
2542,152503.72589903852
2543,119303.23831480514
2544,118619.83898677354
2545,125936.28364883193
2546,156090.23397053994
2547,149418.00930784157
2548,181583.99013301457
2549,148912.19137823314
2550,697106.4611240929
2551,164469.24639541862
2552,118546.39846886735
2553,106096.80373099545
2554,117706.85636788831
2555,104488.69574376053
2556,91908.48395182865
2557,101820.93683233653
2558,150692.7814015356
2559,134195.06962516363
2560,121555.27410368883
2561,124721.6074331766
2562,130933.40740105096
2563,128236.91677026906
2564,158017.28549804422
2565,133536.61479112125
2566,123276.65672987065
2567,124392.50539971719
2568,181661.09519259195
2569,176881.57970493866
2570,131124.00661510107
2571,167309.98941483637
2572,188595.17074170965
2573,217397.3206487346
2574,335959.2630324166
2575,138677.54364551467
2576,118486.84169945028
2577,136584.79944772334
2578,91767.65690539098
2579,69509.9254167558
2580,120643.76096084373
2581,120501.91989434282
2582,107998.08228722574
2583,254005.25782497344
2584,166545.96868596913
2585,171487.7589124974
2586,214687.65422956872
2587,207482.38807686145
2588,149078.65278327974
2589,147110.22017383558
2590,207237.3893566494
2591,215491.5892914726
2592,230152.14955821502
2593,248857.15344649763
2594,185340.16920110624
2595,220527.4687058977
2596,287754.8085306374
2597,192311.90618243525
2598,242769.7030317967
2599,368094.92154851847
2600,164562.0768152072
2601,148871.72167545595
2602,101273.6726889984
2603,97393.53453043276
2604,95672.77738555665
2605,103105.03633935862
2606,135874.05890130007
2607,171183.87406083086
2608,181529.9371023832
2609,141374.2366379773
2610,101739.21252714384
2611,145244.83954822848
2612,142937.57206618335
2613,112596.4780757996
2614,119009.03630604592
2615,153779.8312834054
2616,133745.7515124131
2617,189449.43337233347
2618,167605.75761868255
2619,221858.4890673322
2620,167489.09982808118
2621,171972.19062806142
2622,178927.05207038936
2623,258271.18848133628
2624,272951.08790742554
2625,319818.55699222407
2626,160330.11956594622
2627,201447.53881303695
2628,344919.9265075474
2629,428489.2827283685
2630,320226.5315090355
2631,412034.5859448158
2632,342965.1667426403
2633,292268.6671640749
2634,332797.8059711982
2635,157567.77980085867
2636,199579.43628305642
2637,172373.67501876815
2638,237895.7174719457
2639,180883.63450438372
2640,148827.56440526666
2641,108251.80904071218
2642,189042.70286238668
2643,129984.51490394263
2644,136448.4114049234
2645,120910.82841487412
2646,116636.30815751792
2647,125077.911790695
2648,145944.47874159075
2649,146883.5262515807
2650,157925.69808526558
2651,158528.59960686075
2652,366713.4719395278
2653,272406.6074866177
2654,255990.98536906636
2655,344477.2790338544
2656,306142.0096419579
2657,312450.11735224235
2658,275810.63424023363
2659,281068.6754736035
2660,306703.61435891286
2661,325652.35869856074
2662,316424.88999609585
2663,276017.95627309347
2664,279648.9034950948
2665,313712.2311965578
2666,291774.7394532673
2667,164468.06778485957
2668,187868.5530799758
2669,179632.1155580426
2670,276426.18699519575
2671,187868.5530799758
2672,203824.37492603378
2673,212021.12774736277
2674,215749.78699020832
2675,183721.83846949064
2676,196624.89499792838
2677,192150.3242864034
2678,243951.0295510589
2679,268034.4229795585
2680,281721.44310347294
2681,361646.9030653892
2682,303990.6902338643
2683,408768.96772027155
2684,295423.15428369347
2685,312355.25174181024
2686,267602.2277296795
2687,281671.8339717206
2688,243743.34515646927
2689,225415.00144330473
2690,371571.2170346601
2691,189107.968399222
2692,153317.15683260784
2693,213753.5006096416
2694,152470.54192821195
2695,204357.1436904663
2696,196445.58294568214
2697,196020.64230156777
2698,176798.79058437675
2699,181188.5731645946
2700,165879.12997215756
2701,152220.31476966426
2702,127382.50305042512
2703,182854.59441239224
2704,141725.90488885087
2705,120260.50844908581
2706,115525.85137108015
2707,119574.56008677935
2708,122983.24185408217
2709,107830.43991884403
2710,117361.56059602632
2711,267795.4484846989
2712,322713.6163163185
2713,192005.8540341887
2714,163801.31860322872
2715,168411.05168624458
2716,156385.59413105666
2717,197452.75760527066
2718,248853.49067024363
2719,140021.41218401134
2720,181837.50453331455
2721,130985.25282177948
2722,155548.098891711
2723,139894.53080021695
2724,115470.61252660584
2725,124067.64174453232
2726,138691.35881175305
2727,171511.46113490968
2728,173458.1773506371
2729,135334.87316218173
2730,135195.58524650693
2731,108797.64385853332
2732,117321.77844297574
2733,151416.6323004111
2734,152264.77819528538
